ID,Age,MonthlyIncome,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,DebtRatio,OpenCreditCardLoans,DaysPastDue90,OpenRealEstateLoans,LastYearProfit
2128,52,5000,3,0.808042698,0.561887622,9,0,1,3462.0
2130,54,5600,2,0.143608005,0.336011427,15,0,1,1502.0
2134,51,7700,2,0.792013418,0.180496039,7,1,0,4027.0
2136,39,6000,2,0.287522654,0.634727545,19,0,1,2149.0
2138,42,11666,2,0.441839763,0.255421274,7,0,2,370.0
2144,46,6325,4,0.128049492,0.519285488,12,0,3,1209.0
2148,53,8340,2,0.459293814,0.637213763,11,0,2,361.0
2153,56,7296,0,0.228493987,0.306564342,9,0,2,1041.0
2155,40,6350,2,0.147292635,0.067548418,2,0,1,174.0
2156,74,10500,0,0.077708073,0.16712694,14,0,1,717.0
2158,59,9000,0,0.247964787,0.324075103,4,0,2,730.0
2161,67,NA,NA,0.710783147,1102.0,6,0,1,1144.0
2162,40,2416,2,0.516420752,0.016135705,7,1,0,1004.0
2171,35,6000,1,0.9999999,0.353441093,5,2,0,-3617.0
2175,47,10425,3,0.058047098,0.066564358,3,0,0,1058.0
2178,65,6579,1,0.576351207,0.301519757,9,0,1,1218.0
2187,72,NA,NA,0.032336822,36.0,4,0,0,887.0
2193,40,NA,0,0.001162656,809.0,6,0,1,1277.0
2196,45,5800,3,0.049999219,0.24047578,12,0,2,631.0
2198,46,7804,2,0.547268708,0.286611147,9,0,1,708.0
2201,46,7000,3,0.083189108,0.2223968,6,0,1,1420.0
2203,25,5600,1,0.540729635,0.055347259,3,0,0,2078.0
2206,66,7500,1,0.027700831,0.635515265,10,0,2,395.0
2216,29,NA,1,0.014665445,928.0,9,0,0,474.0
2221,65,4166,0,0.007560791,0.57787377,14,0,2,1525.0
2234,35,10000,0,0.107365293,0.066993301,5,0,0,830.0
2242,34,3833,1,0.346881093,0.846374544,13,0,1,845.0
2243,56,10000,1,0.026800767,0.250074993,7,0,2,1440.0
2262,56,14000,1,0.038045505,0.240268552,8,0,2,2002.0
2266,49,NA,0,0.306928195,5072.0,16,0,2,-2024.0
2281,27,7800,0,1.388611389,0.036021023,3,0,0,-902.0
2285,57,5906,3,0.045323859,0.709835788,13,0,3,1077.0
2286,39,2680,1,0.756949537,0.755688176,6,0,1,506.0
2289,71,NA,0,0.032885794,2336.0,4,0,1,638.0
2304,59,5980,1,2.63155E-4,0.237585688,11,0,2,943.0
2308,26,NA,0,0.190641248,42.0,1,0,0,3255.0
2313,83,4583,0,0.012689563,0.010689354,23,0,0,3436.0
2317,37,5563,2,0.720190134,0.73364486,6,0,1,2655.0
2328,46,4500,0,5.83899E-4,0.409908909,4,0,0,1110.0
2332,59,11318,1,6324.0,0.136672851,4,0,1,1187.0
2354,72,17000,1,0.032188754,0.004176225,4,0,0,664.0
2355,62,11320,0,0.798608056,0.434237258,7,0,2,775.0
2357,45,7830,0,0.276986151,0.759673094,8,0,3,1167.0
2360,93,4000,0,3.07164E-4,0.150462384,11,0,1,4013.0
2366,53,4916,0,0.006702442,0.004881025,6,0,0,520.0
2368,76,2700,1,0.231796267,0.38652351,8,0,2,1582.0
2377,85,4000,0,0.9999999,0.011247188,5,0,0,1249.0
2379,66,4166,0,0.013204878,0.716822654,23,0,3,3112.0
2383,54,10388,3,0.241148359,0.222254307,8,0,1,1143.0
2384,44,5788,2,0.921179803,0.253757126,5,1,0,640.0
2388,52,5604,2,0.003690934,0.285994648,9,0,1,2388.0
2392,44,7300,3,0.224555089,0.172716066,3,0,1,2993.0
2394,74,1700,0,0.012361669,0.010582011,7,0,0,825.0
2397,84,NA,0,0.018547333,31.0,8,0,0,2640.0
2403,39,16666,0,0.162947552,0.150896982,13,0,1,1603.0
2405,32,2900,0,0.9999999,0.014133058,0,0,0,2087.0
2410,46,8097,2,0.745927332,0.242652507,5,0,2,1430.0
2413,45,5556,2,0.568293455,1.001619579,9,0,1,1319.0
2429,64,11000,2,2.837806547,0.411417144,8,0,2,430.0
2432,33,5500,0,0.059077637,0.828213052,6,0,2,1451.0
2438,48,NA,3,0.024731104,1230.0,6,0,1,442.0
2439,31,4000,0,0.146344333,0.173706573,8,0,0,2149.0
2440,58,3500,0,0.001101664,0.396172522,6,0,2,736.0
2444,62,6600,0,0.060803457,0.449477352,7,0,1,1876.0
2452,68,7100,0,0.125656665,0.354175468,14,0,1,329.0
2453,45,1,2,0.353155374,1435.0,13,0,2,1059.0
2459,59,NA,0,0.955391478,1931.0,8,0,1,2465.0
2460,37,15000,0,0.198076765,0.725284981,12,0,4,4203.0
2462,59,NA,2,0.097393507,2236.0,6,0,3,1650.0
2477,50,5329,1,0.986295215,0.170919325,6,0,2,-1282.0
2492,62,NA,0,0.006367642,6413.0,18,0,2,2144.0
2493,55,3600,0,0.092003582,0.396001111,4,0,1,444.0
2497,31,5155,1,0.936191982,0.060705974,6,0,0,1689.0
2498,22,2400,0,0.416194602,0.014993753,2,0,0,602.0
2502,46,5869,3,0.767510197,0.410051107,10,0,2,1065.0
2514,23,820,0,0.855349926,0.146163216,4,0,0,789.0
2515,81,NA,0,0.926799199,2110.0,6,0,0,559.0
2519,38,6667,2,0.533884028,0.50764847,10,0,2,1652.0
2521,45,8000,0,0.005561378,0.269341332,13,0,1,1143.0
2522,47,875,4,0.723053227,4.340182648,11,1,1,653.0
2535,39,6000,0,0.337388426,0.333611065,6,0,2,403.0
2536,33,1300,0,0.331223896,0.133743274,4,0,0,1444.0
2545,54,14583,0,0.436672236,0.374108612,6,0,2,855.0
2550,39,33333,2,0.423639586,0.15797684,10,0,2,1270.0
2558,32,5000,3,0.095994811,0.205958808,5,0,1,2074.0
2559,69,8000,0,0.046057815,0.002749656,10,0,0,589.0
2570,48,6500,2,0.309359655,0.27257345,8,0,0,1611.0
2580,56,10000,2,0.17741692,0.099590041,14,1,1,2822.0
2582,78,NA,0,0.00624375,2357.0,7,0,1,749.0
2583,62,14250,2,0.191521991,0.261806189,16,0,2,411.0
2588,36,NA,0,0.025949954,2629.0,5,0,1,391.0
2597,48,NA,0,0.958552117,584.0,4,2,0,-1260.0
2598,30,7666,0,0.378589923,0.171514282,9,0,0,244.0
2602,60,2207,0,0.207467322,0.643568841,9,0,1,2013.0
2605,57,8748,2,0.18083131,0.222768316,8,0,2,852.0
2626,40,620,0,0.054869339,1.608695652,4,0,1,1392.0
2631,36,7916,0,0.030132005,0.575217886,7,0,2,911.0
2637,33,2060,0,0.9999999,0.456089277,5,0,1,473.0
2657,50,NA,2,0.02699775,1486.0,5,0,1,735.0
2665,58,NA,0,0.819906832,10370.0,17,0,3,1518.0
2669,41,4400,3,0.800148282,0.235855487,12,0,0,308.0
2672,70,3500,1,0.003555358,0.18566124,13,0,1,1510.0
2675,64,3500,0,0.089290836,0.277920594,14,0,1,1208.0
2678,36,2500,1,0.117651179,1.504998001,10,0,2,515.0
2685,54,3000,5,0.012989074,0.530156614,12,0,1,826.0
2692,35,NA,0,0.026308992,4299.0,6,0,3,1112.0
2701,34,4400,0,0.9999999,0.16950693,1,0,0,1131.0
2703,51,NA,0,0.338668226,3410.0,16,0,2,876.0
2711,23,900,0,1.0,0.566037736,4,0,0,293.0
2714,71,5000,0,0.164283572,0.00959808,2,0,0,258.0
2723,88,6400,1,0.071597136,0.301671614,3,0,2,4337.0
2731,60,3125,0,0.005168167,0.084772873,6,0,0,1583.0
2734,28,NA,0,0.266489007,12.0,2,0,0,2338.0
2737,31,5916,0,0.595095253,0.256379922,7,0,2,508.0
2741,57,14607,0,0.677474622,0.394578313,13,0,2,809.0
2742,60,7800,0,0.4138049,0.816818357,13,0,3,994.0
2744,24,NA,0,0.9999999,1.0,0,0,0,3797.0
2746,56,NA,NA,0.212049914,1831.0,10,0,2,1089.0
2767,30,4000,0,0.995002776,0.176955761,3,10,0,-357.0
2776,37,11800,1,0.405557616,0.420642318,16,0,2,2693.0
2777,46,NA,0,0.961313422,387.0,4,0,0,448.0
2783,76,3880,0,0.005737638,0.249935584,10,0,1,352.0
2789,52,17500,2,0.086477467,0.09239472,14,0,1,1755.0
2791,56,17800,0,0.325306795,0.772428515,20,0,5,582.0
2807,36,10230,0,0.020131991,8.79679E-4,2,0,0,310.0
2810,58,3800,2,0.527631491,0.397263878,7,0,1,875.0
2814,56,7000,0,0.108196169,0.252963862,10,0,1,936.0
2816,69,3163,0,0.004253668,0.002528445,12,0,0,524.0
2818,76,4333,0,0.2092932,0.691047531,22,0,2,931.0
2820,65,6666,0,0.04093976,0.196340183,7,0,1,1223.0
2823,40,3500,3,0.720811685,0.414453013,6,0,1,465.0
2833,43,NA,0,0.276913903,2308.0,5,0,1,493.0
2834,71,6500,0,0.114680613,0.192124289,9,0,1,1119.0
2835,64,6981,1,0.004544478,0.159553137,21,0,1,760.0
2841,49,14500,3,0.547137342,0.659678643,6,0,3,5482.0
2846,24,764,0,0.9999999,0.679738562,2,0,0,885.0
2851,61,7833,2,0.150950766,0.652923155,10,0,3,1213.0
2871,55,4900,3,0.089225616,0.287084269,6,0,1,584.0
2873,86,3387,1,0.346765323,0.598583235,4,0,1,1076.0
2879,24,3000,0,0.493506494,0.004665112,2,0,0,970.0
2880,29,4500,1,0.793543472,0.304821151,7,0,0,289.0
2881,63,3060,0,0.024259425,0.439398889,10,0,1,742.0
2883,36,2600,2,0.269108796,0.264898116,5,0,0,1083.0
2885,48,NA,0,0.003620612,891.0,6,0,1,1531.0
2892,27,2000,0,0.96013289,0.147926037,3,0,0,739.0
2900,51,5197,0,0.868530692,0.286071566,5,0,2,642.0
2905,60,7749,1,0.085232155,0.363870968,15,0,1,492.0
2908,44,9952,2,0.499537644,0.410027127,7,0,1,789.0
2914,32,4538,2,0.9999999,0.479180436,8,0,2,752.0
2927,60,11933,0,0.007892757,0.168593933,17,0,1,3169.0
2931,47,NA,2,0.256885738,247.0,6,0,0,2166.0
2935,55,5083,0,0.03232503,0.264162077,10,0,1,3640.0
2938,41,2750,2,0.729140156,2.860050891,5,0,1,630.0
2943,33,1400,0,0.122219445,0.009992862,3,0,0,1668.0
2945,28,3400,0,0.554379777,0.227874155,3,0,1,-2814.0
2952,45,6000,3,0.139647929,0.381269788,11,0,1,544.0
2961,72,2256,0,0.9999999,0.148870182,3,0,0,1049.0
2981,31,NA,0,0.9999999,559.0,8,0,1,2132.0
2983,33,900,0,0.902786641,0.399556049,7,1,0,556.0
2993,40,6250,1,0.077908693,0.438969765,10,0,1,1387.0
2994,50,6500,2,1.026692332,0.637594216,12,3,1,653.0
2999,33,14000,3,0.956529549,0.222841226,8,0,2,1020.0
3000,47,5000,0,0.371923281,0.365726855,7,0,0,3445.0
3003,45,8000,0,0.014867443,0.006124234,6,0,0,-5246.0
3004,45,NA,0,0.246641902,3175.0,9,0,2,1302.0
3025,40,NA,0,0.637834322,1260.0,9,0,2,1209.0
3026,46,7083,1,0.929868562,0.580886505,12,1,2,-2410.0
3028,62,4000,0,0.08861387,0.12571857,11,0,0,537.0
3043,61,NA,0,0.00939513,1744.0,11,0,1,1398.0
3056,34,4621,0,0.114582597,0.568368672,7,0,1,-3543.0
3062,34,3750,0,0.9999999,1.115169288,2,0,1,645.0
3075,63,12875,0,0.856053207,0.185616651,20,0,1,642.0
3080,49,5500,0,0.04363438,0.221050718,7,0,1,692.0
3081,61,5000,0,0.836832633,0.050189962,2,0,0,987.0
3082,50,7300,0,0.098231102,0.059169977,6,0,0,604.0
3086,65,NA,1,0.312915428,1007.0,6,0,0,824.0
3095,33,850,1,0.455216763,0.907168038,5,0,0,703.0
3096,37,6666,2,0.446817718,0.258587071,12,0,1,1205.0
3098,64,7083,0,0.482821973,0.26905703,7,0,0,2066.0
3106,81,5890,1,0.046294577,0.257171957,13,0,2,894.0
3108,80,3000,1,0.027140919,0.003665445,2,0,0,182.0
3111,49,13000,1,0.9999999,0.204984232,2,3,1,-585.0
3123,48,4000,2,0.069544812,0.670332417,7,0,1,1591.0
3133,68,2700,0,0.50671726,0.640503517,17,0,0,1857.0
3138,66,NA,0,0.081697277,3417.0,6,0,1,4000.0
3146,85,3500,0,0.026649334,0.008854613,5,0,0,854.0
3147,35,4300,1,0.379208177,0.332945827,7,0,1,464.0
3153,66,58249,2,0.113344333,0.081545064,8,0,2,464.0
3156,25,2700,0,0.9999999,0.07293595,1,0,0,2834.0
3160,61,NA,0,0.169468356,5808.0,11,0,2,1008.0
3161,49,5715,1,0.032599403,0.332050385,16,0,2,1167.0
3163,72,5314,0,8.57116E-4,0.041204139,7,0,1,1046.0
3164,55,14582,2,0.067909796,0.341904958,7,0,1,760.0
3171,52,8194,0,0.682231777,0.536546675,6,0,3,1219.0
3176,59,14583,1,0.004962218,0.343869995,22,0,2,765.0
3179,47,5200,2,0.650034997,0.29494328,9,0,1,642.0
3180,42,4576,2,0.248722411,0.854271357,7,0,1,807.0
3187,42,9416,2,0.247496295,0.457789105,11,0,2,485.0
3197,25,NA,NA,0.895649944,917.0,10,0,0,2713.0
3200,74,NA,0,0.01678859,108.0,3,0,0,1516.0
3208,30,NA,0,0.461884529,935.0,8,0,0,1085.0
3214,82,12833,1,0.002447381,0.335748792,10,0,3,463.0
3216,47,13083,3,0.036089549,0.220804035,10,0,1,437.0
3218,81,3000,0,0.039654453,0.236587804,7,0,1,612.0
3238,49,12200,2,0.083508417,0.149905745,8,0,1,2455.0
3239,46,NA,0,0.9999999,107.0,5,0,0,1159.0
3254,61,4900,0,0.013758621,0.233421751,8,0,1,2044.0
3263,68,NA,0,0.095559879,84.0,4,0,0,813.0
3264,56,21000,1,0.823466387,0.300223799,11,0,1,3169.0
3266,48,3550,0,0.9999999,0.412559842,3,0,2,635.0
3281,55,6768,0,0.361326983,0.415718718,7,0,2,365.0
3295,29,4022,0,0.996087524,0.58811832,10,0,1,3311.0
3302,44,5841,2,0.75762641,0.250085587,8,0,0,767.0
3304,46,8605,2,0.37576652,0.29595631,11,0,1,2564.0
3307,50,5666,0,0.273744785,0.502382213,12,0,1,414.0
3310,89,4800,0,0.120582445,0.402832743,8,0,1,1713.0
3335,54,2816,2,0.259492792,0.953496628,5,0,2,2461.0
3336,45,4100,4,0.014060322,0.162399415,8,0,0,2064.0
3338,76,10208,0,0.168677611,0.137035949,7,0,2,1465.0
3340,47,3750,4,0.01289871,0.599840043,7,0,1,1251.0
3345,68,16933,0,0.030781829,0.290008267,12,0,3,343.0
3348,43,2700,2,0.704174229,0.125138837,3,2,0,722.0
3355,64,7664,0,0.107609432,0.341422048,10,0,1,592.0
3365,36,4274,2,9.20217E-4,0.273918129,8,0,2,1384.0
3377,68,11100,0,0.051347442,0.276551662,23,0,2,1359.0
3378,61,4039,0,0.627720815,0.605693069,8,0,1,1556.0
3389,48,6172,0,0.001922094,0.361088612,6,0,1,2067.0
3391,67,NA,0,0.207379262,66.0,4,0,0,295.0
3396,81,4000,0,0.012178706,0.16195951,5,0,2,1484.0
3404,59,NA,0,0.952403808,1921.0,5,0,2,4038.0
3406,67,8260,0,0.002733273,3.63152E-4,5,0,0,2335.0
3408,80,10196,0,0.017054866,0.098852604,15,0,1,849.0
3423,71,0,0,0.9999999,1664.0,7,0,1,943.0
3424,57,4750,0,0.271945611,0.564302252,9,0,2,3597.0
3425,71,6000,0,0.305488701,0.31478087,13,0,3,1699.0
3428,56,110775,0,0.404801425,0.038004622,12,0,2,1695.0
3430,63,NA,0,0.9999999,417.0,0,2,0,1018.0
3435,69,11177,1,0.200168704,0.334943639,24,0,2,1979.0
3440,75,1350,0,0.812976817,0.59215396,8,0,1,865.0
3442,34,7083,2,0.718032455,0.570440429,9,0,2,1675.0
3444,33,4917,0,0.451169922,0.620374136,5,0,2,887.0
3445,56,4333,0,0.709779693,0.360867559,9,0,1,2374.0
3452,64,NA,NA,0.101088941,2066.0,9,0,2,600.0
3454,61,6060,0,0.291791196,0.748556344,6,0,2,323.0
3459,30,NA,1,0.841158841,259.0,3,1,0,-621.0
3461,72,2000,0,0.315455721,0.580209895,8,0,1,1624.0
3465,73,11000,0,0.337527063,0.306972093,17,0,2,585.0
3471,53,9170,1,0.67329217,0.467996947,11,0,2,508.0
3480,77,2001,0,0.151973963,0.190809191,3,0,0,919.0
3488,53,4651,0,0.543903306,0.114359415,8,0,0,320.0
3490,55,NA,0,0.708234174,2459.0,10,0,2,-3374.0
3499,41,6000,3,0.082875846,0.383936011,14,0,2,2817.0
3502,55,17000,2,0.147872892,0.234692077,11,0,2,1266.0
3505,46,3236,2,0.004407374,0.289156627,5,0,1,2852.0
3506,35,6000,0,0.096752358,0.18530245,23,0,0,9959.0
3507,48,NA,0,0.108635655,5774.0,9,0,5,397.0
3523,68,2500,0,0.055957762,0.020391843,6,0,0,1276.0
3532,56,7184,0,0.052371522,0.011134308,2,0,0,968.0
3537,50,11000,0,0.613901362,0.273156986,8,0,2,3892.0
3544,42,12500,1,0.123991143,0.322534197,6,0,2,187.0
3552,61,3520,0,0.9999999,0.001420051,1,0,0,1453.0
3559,54,13600,4,0.133440951,0.651569738,8,0,3,379.0
3563,55,NA,3,0.292670733,2642.0,4,0,1,343.0
3565,50,4827,0,0.034465324,0.378210439,4,0,1,2278.0
3571,77,6250,0,0.228348139,0.514637658,21,0,1,577.0
3574,40,14166,2,0.1262633,0.682219242,10,0,2,872.0
3575,70,NA,0,0.947817059,4471.0,10,0,1,2639.0
3580,64,NA,1,0.801448481,3259.0,10,0,0,759.0
3581,51,4900,0,0.984611389,0.103448276,8,1,0,583.0
3588,67,2500,0,0.015536548,0.155537785,4,0,0,2047.0
3594,43,5876,4,0.001068662,1.361919347,13,0,6,1027.0
3598,47,8000,0,0.225102584,0.331958505,17,0,1,910.0
3601,47,10683,1,0.031397875,0.062149008,3,0,1,506.0
3609,58,5816,0,0.867455686,0.784253051,12,0,3,1473.0
3618,72,NA,0,0.001817922,1544.0,8,0,1,434.0
3625,40,10500,0,0.108719164,0.205980383,17,0,1,1758.0
3631,54,2300,0,0.603412687,0.963928727,7,0,1,957.0
3632,46,8900,0,0.552990627,0.109875295,11,0,0,733.0
3641,45,14600,0,0.004857489,0.4130539,15,0,3,182.0
3652,33,3000,1,0.9999999,0.791069643,7,0,2,-4206.0
3653,40,5200,0,0.99142402,0.892328398,9,0,2,-1995.0
3656,58,10750,0,0.949164131,0.361268719,6,0,2,878.0
3668,52,4586,0,0.069946503,0.411379987,5,0,1,1168.0
3676,67,NA,0,0.9999999,36.0,1,0,0,923.0
3679,75,3851,0,0.014090663,0.136033229,5,0,1,566.0
3684,47,3500,3,0.346847336,0.405312768,15,0,1,2145.0
3697,43,5944,2,0.202612053,0.334735071,14,0,1,615.0
3701,32,1,4,0.098066711,248.0,7,0,0,184.0
3703,48,12243,2,0.002748573,0.14913427,19,0,2,3754.0
3706,46,4000,0,0.824774841,1.009247688,18,0,0,1617.0
3714,61,2500,1,0.021080132,1.209916034,11,0,2,424.0
3723,43,5000,0,1.144896502,0.536692661,4,0,1,2213.0
3734,37,2800,0,0.600470035,0.151017494,5,0,0,-3027.0
3737,63,NA,0,0.48537791,1391.0,5,0,1,6116.0
3756,51,7125,1,0.14545559,0.569884928,12,0,2,170.0
3761,36,6500,0,0.08697987,0.31456699,11,0,1,720.0
3765,62,3541,0,0.477744939,1.012704687,12,0,2,1756.0
3773,73,5650,0,0.025104603,0.004954875,4,0,0,1681.0
3782,63,10000,1,0.063588019,0.079692031,4,0,2,516.0
3788,37,3323,2,0.9999999,0.282190132,5,3,1,713.0
3797,67,2960,0,0.005048054,0.431610942,6,0,1,801.0
3805,49,NA,NA,0.276348682,782.0,3,0,0,1675.0
3812,31,3333,0,0.502497502,0.422315537,10,0,1,1166.0
3813,54,6000,0,0.473755047,0.15364106,6,6,0,-1114.0
3816,51,12523,3,0.451073268,0.265250719,11,0,2,-2332.0
3819,75,NA,0,0.003112007,18.0,14,0,0,278.0
3826,88,NA,0,0.007665815,3.0,6,0,0,1089.0
3833,73,6278,0,0.094044325,0.302914477,5,0,1,709.0
3834,57,4500,0,0.263697619,0.32503888,18,0,0,16608.0
3856,60,5833,0,0.67542147,0.528453891,8,0,2,2650.0
3857,65,8333,0,0.023435389,0.002039837,5,0,0,171.0
3864,54,2966,0,0.961940945,1.567576677,5,2,1,136.0
3866,40,3076,0,0.694050992,0.588560286,10,0,2,-2151.0
3867,40,NA,0,0.06312237,45.0,6,0,0,482.0
3868,48,NA,0,0.896284149,3907.0,12,0,2,929.0
3872,39,4390,3,0.026891676,0.327715782,9,1,1,1152.0
3882,49,11826,1,0.388418812,0.237507398,9,0,1,1248.0
3883,73,5700,0,0.031278557,0.399403613,9,0,1,1109.0
3897,57,NA,1,0.210299525,2198.0,11,0,1,2414.0
3910,49,7350,3,0.222120469,0.25234662,7,1,1,652.0
3913,83,NA,0,0.089276091,45.0,3,0,0,703.0
3914,35,NA,0,0.06331466,2343.0,6,0,2,1601.0
3929,35,2416,2,0.207037867,1.356640463,8,0,2,821.0
3933,50,7237,1,0.976047904,0.130284609,3,3,1,-2508.0
3938,27,451,0,0.426467915,1.336283186,5,0,0,326.0
3940,54,10578,1,0.185456897,0.134700822,10,0,1,362.0
3943,43,7500,3,0.432076496,0.616851087,14,0,1,972.0
3944,55,5297,0,0.51176651,0.711400529,12,0,2,891.0
3945,46,10800,6,0.104647287,0.159337098,8,0,1,811.0
3947,50,6357,0,0.562114779,0.161056936,4,0,1,1309.0
3948,52,6979,1,0.952039643,0.360458453,12,0,2,443.0
3950,30,3083,0,0.92094682,0.61770428,10,0,0,-1762.0
3952,49,2500,0,0.227954528,0.336265494,5,0,0,1209.0
3955,68,NA,1,0.029557182,2989.0,7,0,1,4091.0
3958,60,11000,0,0.040602748,0.427233888,8,0,2,1104.0
3959,54,5833,0,0.045614506,0.261227288,8,0,2,669.0
3960,55,4560,0,0.88495362,1.096908573,12,3,3,1967.0
3963,36,8766,2,0.439093085,0.075624501,6,0,0,1231.0
3967,66,NA,2,0.147591654,1951.0,13,0,1,1269.0
3968,74,1198,0,0.011166201,0.005838198,7,0,0,1066.0
3973,64,11000,0,0.017369727,0.001272612,4,0,0,132.0
3974,94,NA,0,0.374469538,230.0,4,0,0,287.0
3975,42,8665,1,0.997100145,0.197553658,6,0,2,585.0
3977,43,1446,2,0.99856528,2.744989634,6,0,1,1096.0
3979,45,5028,1,0.08299726,0.413998807,18,0,1,1192.0
3980,28,3300,0,0.361152866,0.061496516,8,0,0,656.0
3989,55,NA,0,0.406654055,4239.0,12,0,2,-4985.0
4012,58,3433,0,0.615223049,0.484566104,14,0,1,3013.0
4014,36,4767,0,0.773211878,0.280620805,8,0,0,2866.0
4017,58,6000,1,1.03969E-4,0.40209965,16,0,2,569.0
4027,75,8273,0,0.015022816,0.348440899,14,0,2,2057.0
4035,34,16667,0,0.347849143,0.04949604,9,0,0,593.0
4036,60,6011,0,0.351390438,0.626081171,11,0,1,966.0
4039,66,NA,1,0.412602705,1631.0,11,0,1,396.0
4040,36,6660,0,0.9999999,0.081669419,3,0,0,992.0
4041,44,4075,0,0.284543091,0.38861629,6,0,1,708.0
4044,94,203500,0,0.007390064,3.93E-5,5,0,0,1725.0
4055,66,4549,0,0.9999999,0.00989011,1,1,0,885.0
4059,40,3333,0,0.807899013,0.139772046,6,0,0,1363.0
4061,42,4500,0,0.018573086,0.210842035,10,0,1,3271.0
4067,39,8000,2,0.161265247,0.848768904,18,0,4,-2973.0
4071,37,8750,1,0.009719394,0.326819792,7,0,2,889.0
4076,73,0,1,0.006238744,1177.0,10,0,1,1493.0
4077,75,4166,1,0.087912088,0.119510439,3,0,0,780.0
4081,57,8745,3,0.517245072,0.542076378,16,0,1,504.0
4084,47,6532,2,0.359220853,0.318995867,15,0,1,1848.0
4088,48,5833,2,0.221483095,0.44617758,19,0,2,863.0
4092,50,4333,0,0.483925804,0.378403323,6,0,1,2289.0
4107,55,11800,2,0.305619427,0.325650369,15,0,2,853.0
4112,34,10200,1,0.218611666,0.488677581,16,0,3,-2209.0
4115,55,13282,1,0.307218697,0.329744787,24,0,2,477.0
4123,33,NA,0,0.9999999,13.0,0,0,0,3095.0
4141,49,6300,0,0.568847926,0.163307412,5,0,1,2146.0
4142,22,NA,NA,1.170921199,31.0,2,0,0,-3576.0
4149,56,5186,1,0.310698673,0.946982842,11,0,2,3257.0
4154,63,NA,0,0.024305372,2609.0,10,0,2,740.0
4160,54,6800,4,0.899874198,0.566534333,14,0,2,1687.0
4162,40,NA,2,0.461281367,4288.0,11,0,2,1664.0
4167,30,2658,1,0.246876562,3.492666416,6,0,1,324.0
4171,41,7700,0,0.03763657,0.297883392,5,0,1,1539.0
4190,45,1500,1,0.9999999,0.369753498,2,0,0,771.0
4191,55,6250,0,0.705428893,0.640697488,10,0,3,401.0
4193,35,7583,1,0.476652335,0.381197257,6,0,1,525.0
4194,60,18500,1,0.336342224,0.267715259,14,0,2,1002.0
4195,39,6000,1,0.192085044,0.066155641,4,0,0,572.0
4198,49,4800,1,0.069575428,0.011664237,13,0,0,770.0
4199,27,5100,0,0.060267248,0.051950598,3,0,0,1456.0
4203,48,NA,0,0.051043054,1597.0,7,0,1,1012.0
4205,30,5600,2,0.9999999,0.143010177,2,0,0,535.0
4211,39,3750,2,0.335570117,0.400693148,10,0,1,800.0
4215,39,12500,2,0.060560909,0.198144148,8,0,1,1411.0
4218,57,NA,0,0.14060824,2665.0,8,0,2,2653.0
4219,61,NA,NA,0.032198927,1149.0,4,0,1,2245.0
4221,67,5000,0,0.489527972,0.162767447,6,0,0,2692.0
4233,78,NA,0,0.9999999,916.0,1,0,1,526.0
4235,31,1500,1,0.9999999,0.004663558,1,1,0,-4767.0
4240,65,NA,0,0.008689109,1297.0,8,0,2,1623.0
4246,61,5000,0,0.179038568,0.437112577,11,0,1,433.0
4258,26,2160,0,0.043701799,0.001850995,3,0,0,918.0
4260,44,2147,1,1.316984559,0.019553073,4,0,0,522.0
4278,57,7000,1,0.836800849,0.380374232,7,0,1,1007.0
4283,70,NA,0,0.859188518,4387.0,19,0,0,1102.0
4294,47,2500,2,0.015618778,0.317473011,8,0,0,772.0
4297,34,9055,1,0.094061828,0.264355124,14,0,2,406.0
4301,70,NA,0,0.02137667,1714.0,16,0,2,1486.0
4316,44,10535,1,0.516505494,0.29356492,13,1,1,967.0
4318,49,12000,0,0.039711002,0.004582951,5,0,0,318.0
4321,31,6122,1,0.835609074,0.262453046,11,0,1,427.0
4323,56,6566,0,0.802124635,0.637581849,11,1,3,1190.0
4324,56,12148,1,0.076781874,0.250884846,9,0,2,1102.0
4327,34,3333,0,0.694364058,0.731553689,7,0,1,904.0
4333,32,3000,2,0.561879855,0.290236588,8,0,0,1936.0
4336,77,1254,0,0.013299668,0.011952191,6,0,0,2334.0
4339,46,7600,3,0.382857918,0.269569793,9,0,1,562.0
4346,58,8083,2,0.712952079,0.472414646,14,0,1,546.0
4348,56,4445,2,0.017659711,0.012820513,6,0,0,783.0
4349,38,7083,0,1.167296156,0.02216262,2,2,0,1274.0
4355,49,10500,0,0.016195089,0.068660128,10,0,1,1264.0
4357,46,11667,0,0.866950293,0.535738773,5,0,1,932.0
4359,41,NA,3,0.022529693,2936.0,4,0,2,324.0
4363,45,6700,0,0.9999999,0.214445605,2,0,0,495.0
4364,54,14166,0,0.458819676,0.383285099,15,1,2,618.0
4366,44,5200,1,0.256313203,0.730244184,14,0,3,1231.0
4368,89,3000,0,0.019961525,0.009996668,5,0,0,740.0
4384,48,3832,2,0.829439019,0.324549961,6,0,0,1115.0
4387,84,5000,0,0.027963874,0.00879824,4,0,0,859.0
4394,46,9800,0,0.132320748,0.119171513,6,0,1,817.0
4395,43,10000,1,0.448658649,0.228777122,12,0,1,1253.0
4408,33,2569,4,0.821921722,0.715953307,5,0,1,332.0
4423,52,4167,0,0.16730168,0.613483685,18,0,1,1688.0
