ID;CNT_TBM;CNT_ATM;CNT_POS;CNT_CSC
10709837;10;3;2;5
10713526;19;10;2;7
10716635;112;11;7;3
10722723;20;9;3;4
10731458;110;11;22;1
10741892;10;3;2;3
10747093;61;25;2;3
10750678;41;6;2;1
10754494;99;53;46;1
10755519;47;48;9;1
10775959;67;3;2;1
10794511;13;11;2;5
10836644;13;6;2;1
10848746;172;27;2;10
10851284;32;3;2;1
10859497;15;3;2;1
10861892;14;3;2;2
10865331;11;3;2;1
10866405;26;3;2;1
10871386;20;21;45;1
10893938;41;37;12;5
10894649;27;39;39;5
10902079;15;3;2;6
10916073;45;26;2;4
10933806;65;22;44;11
10940175;18;3;2;1
10978695;120;30;2;4
10979046;13;3;2;4
10979869;48;36;2;5
10980380;40;24;42;21
10994548;56;18;27;3
10998570;27;38;8;54
11000637;55;3;2;3
11011845;56;3;2;7
11030623;87;8;88;3
11043143;33;72;2;1
11049581;65;9;28;1
11051293;57;40;32;1
11055285;81;15;15;2
11083408;60;33;14;3
11089053;17;11;2;1
11091826;15;3;2;1
11094518;18;17;9;2
11119698;10;9;2;1
11124985;47;10;4;1
11140895;86;3;2;1
11173628;50;38;45;24
11177038;13;3;2;1
11178440;165;21;2;1
11203815;76;22;12;5
11220522;26;40;17;43
11236148;127;26;2;7
11241547;14;3;2;1
11244388;72;10;2;1
11256897;15;35;2;1
11257271;59;3;2;4
11257907;94;11;2;1
11259771;10;3;2;2
11272587;35;26;2;1
11273898;40;4;13;1
11275046;94;3;2;3
11291328;103;3;20;8
11295430;11;5;2;1
11299245;81;3;2;5
11301846;42;26;3;15
11303872;22;16;24;1
11321926;41;13;2;1
11324368;14;3;2;1
11326071;63;3;2;1
11351533;53;33;2;1
11352940;84;21;4;1
11358090;57;19;2;1
11360061;10;3;2;3
11360124;82;20;5;9
11365255;13;9;2;1
11369317;80;3;2;1
11385995;71;34;39;53
11391980;41;3;2;1
11392498;288;27;2;4
11404194;11;3;2;2
11422646;15;3;2;13
11433147;35;40;100;8
11433475;87;38;13;2
11448769;90;3;2;27
11453356;13;3;2;1
11460887;77;3;2;1
11482191;164;10;2;8
11490974;54;29;80;26
11504732;22;4;6;2
11510434;62;3;2;5
11525346;140;5;2;2
11528263;75;31;3;1
11534357;14;3;2;1
11535211;11;3;2;1
11545078;24;47;29;1
11548423;12;3;2;8
11555336;11;3;2;1
11564122;43;42;25;14
11580531;120;22;61;2
11580839;83;13;3;3
11611563;94;65;53;17
11615234;12;3;2;1
11633742;10;5;2;1
11638068;89;34;24;39
11646986;15;35;2;2
11654477;29;35;14;1
11656658;39;35;6;11
11656682;30;7;14;9
11657471;33;3;6;11
11659673;73;24;37;1
11660224;149;3;2;10
11670416;105;4;2;1
11676470;19;26;3;4
11685058;93;3;2;1
11703861;60;3;2;2
11705828;134;37;2;14
11707434;35;3;2;1
11709522;17;3;2;1
11710876;34;3;2;1
11714603;56;5;2;2
11726899;52;56;100;14
11737060;42;3;2;1
11738035;13;3;2;1
11765710;39;3;2;3
11766760;87;7;10;26
11795548;52;3;2;2
11802186;187;3;2;27
11802260;16;20;2;3
11808124;58;40;2;2
11817214;151;52;32;24
11822912;56;41;34;1
11838633;55;42;17;11
11852667;41;3;2;23
11865632;44;13;2;1
11866911;64;15;2;1
11893925;10;3;2;3
11897968;45;18;2;2
11910098;129;36;160;2
11912015;34;21;9;6
11926814;41;30;2;8
11934712;18;50;21;2
11947214;28;10;2;3
11950198;26;22;7;1
11955800;83;3;2;1
11976561;129;85;2;4
11985644;10;33;2;6
11993147;57;16;2;1
11995225;181;7;2;1
11997458;36;25;51;7
12004249;98;25;13;1
12009075;63;63;32;9
12009802;22;20;8;1
12017724;90;22;23;3
12019829;167;47;7;18
12024274;15;3;2;2
12033039;37;28;36;1
12034794;60;13;41;18
12061872;125;9;17;4
12103966;17;18;2;1
12124924;46;3;2;1
12127291;52;15;56;1
12136657;54;3;2;4
12159051;80;32;92;1
12190101;13;3;2;1
12190220;14;20;2;4
12199911;86;3;2;1
12201723;130;3;2;3
12204895;21;3;2;1
12228771;136;6;2;1
12247871;123;3;2;14
12259244;15;3;2;1
12262497;187;3;33;2
12275392;77;3;2;3
12288861;103;13;11;9
12293119;58;23;2;1
12302512;24;19;39;1
12323789;85;14;2;2
12338502;51;45;25;7
12342724;14;3;2;1
12354726;45;3;2;1
12355133;77;5;2;2
12363366;13;10;2;1
12367477;144;31;2;1
12371726;65;40;88;20
12381782;83;9;2;12
12391224;63;3;2;14
12391408;12;3;2;1
12392974;11;3;2;1
12402641;10;4;2;1
12405160;199;30;17;9
12416932;65;20;2;2
12417434;39;5;2;6
12419136;34;54;107;10
12429426;122;26;97;26
12432363;176;23;3;2
12465802;30;3;2;1
12477199;85;35;25;13
12485702;32;8;2;1
12497542;131;50;9;5
12503266;100;44;7;11
12519086;11;3;2;1
12519433;97;36;14;7
12529216;91;22;28;1
12540078;255;40;11;82
12545575;73;10;2;3
12553640;14;5;2;1
12571751;87;10;11;13
12575282;73;14;2;1
12589796;82;57;26;10
12590277;125;25;54;16
12599158;213;12;4;5
12601436;63;17;2;5
12617193;215;21;22;8
12628778;82;27;130;5
12630072;20;5;2;1
12644133;12;3;2;1
12646828;14;29;2;1
12647164;38;14;4;12
12648824;66;27;63;1
12656700;13;3;2;1
12675613;17;31;13;4
12712918;54;16;2;3
12715599;59;3;2;1
12737016;35;5;2;10
12737949;13;21;2;3
12741127;51;31;5;1
12742309;101;23;33;8
12760604;79;62;46;14
12785144;99;25;2;1
12787610;101;20;3;6
12830089;61;6;2;9
12831620;35;25;6;16
12842664;118;49;8;15
12851538;39;10;2;1
12859059;57;42;76;11
12865867;14;3;2;1
12890040;63;9;2;8
12906347;48;37;7;14
12909493;19;3;2;1
12913318;14;4;2;1
12915952;18;17;2;1
12944803;52;9;2;13
12945667;87;20;16;1
12953316;107;18;2;1
12971123;39;3;2;3
12982170;132;3;2;7
13007609;28;15;5;4
13011214;185;3;2;1
13018257;25;3;2;4
13024319;132;29;33;11
13053009;15;9;27;2
13075260;86;18;2;3
13079866;32;6;5;4
13086023;23;35;16;7
13087114;46;6;3;1
13088420;32;10;31;1
13101099;110;26;2;6
13101419;30;3;2;1
13106951;16;14;2;1
13109774;12;24;2;1
13113943;13;6;2;1
13119517;19;3;2;3
13128641;265;41;5;28
13158930;55;3;2;7
13167684;40;3;2;1
13189629;13;12;2;1
13197677;131;10;71;16
13213286;56;10;17;1
13217647;37;34;2;1
13223832;27;43;11;3
13249863;178;31;11;33
13266957;68;3;2;1
13272807;36;12;3;21
13273648;99;42;53;15
13290097;66;14;43;12
13294412;33;3;2;1
13294647;70;28;148;4
13313050;80;7;18;6
13337671;12;3;2;2
13338990;138;21;2;4
13348915;43;27;2;4
13357077;14;3;2;3
13401499;20;18;15;1
13408570;50;5;7;3
13418687;61;59;26;9
13422446;198;23;28;7
13465573;19;3;2;1
13475966;69;3;55;1
13488361;136;3;3;2
13498363;51;35;2;5
13500228;29;37;2;8
13507270;11;3;2;1
13510867;42;3;2;1
13512313;15;5;2;2
13518828;81;27;28;8
13521357;21;3;2;17
13532444;71;3;2;2
13532983;38;37;7;18
13533894;21;3;2;3
13536369;15;9;2;5
13537401;71;59;74;9
13549965;77;3;2;3
13557237;89;58;139;13
13569473;33;7;2;1
13573877;13;3;2;1
13577481;99;42;2;1
13581505;51;53;19;2
13582974;26;3;2;1
13594240;15;3;2;1
13594274;10;8;2;1
13599469;35;33;20;22
13602034;35;60;6;7
13629299;52;92;10;46
13641570;22;30;2;5
13677302;144;4;2;37
13701072;126;3;2;2
13702393;11;3;2;1
13706984;32;32;79;5
13710197;95;3;2;4
13710704;130;5;2;2
13717330;20;3;2;11
13723412;63;20;2;1
13731088;48;66;63;1
13766120;73;3;2;1
13767269;14;3;2;3
13783530;92;15;2;7
13787707;57;25;2;1
13805790;10;18;2;14
13816475;68;43;2;2
13820488;10;3;2;3
13830644;119;60;16;3
13831939;45;7;2;1
13850677;41;20;6;7
13852412;12;9;2;1
13864755;34;73;6;10
13870087;117;3;2;9
13873598;95;20;71;11
13885129;76;43;146;12
13890151;10;4;2;1
13894544;45;9;2;1
13923389;71;3;2;1
13943349;35;43;2;1
13951544;156;60;2;3
13952809;29;33;2;17
13979387;57;4;36;5
13990235;111;3;2;5
13995486;40;12;2;1
14002117;18;4;2;1
14002890;15;3;2;5
14005469;30;10;4;44
14011853;35;67;3;1
14024388;11;3;2;1
14055599;46;11;2;6
14060050;17;37;4;7
14068145;17;31;10;5
14069611;17;5;2;2
14076967;10;9;6;4
14080062;23;70;2;1
14083688;11;7;2;1
14100048;31;22;2;1
14102966;155;37;50;27
14121455;17;19;2;2
14121609;53;56;26;7
14122541;10;5;2;1
14130315;12;3;2;1
14137568;19;3;2;1
14165903;20;3;2;1
14169758;60;10;2;1
14170934;114;3;42;1
14182902;68;3;2;6
14190854;157;43;2;18
14199396;68;63;2;1
14199916;45;54;4;1
14219916;75;8;6;6
14230977;33;3;2;1
14250751;10;4;2;3
14252303;109;3;2;9
14255306;67;8;2;3
14255420;17;3;2;1
14261009;12;16;6;4
14263772;12;3;2;1
14303592;216;3;2;20
14320530;26;3;2;1
14321378;96;55;21;5
14338336;53;3;2;7
14343390;37;26;15;13
14348437;46;23;14;14
14358111;24;63;7;1
14358768;30;17;31;4
14365968;35;33;2;5
14368963;35;10;20;5
14372733;840;3;2;14
14380930;17;6;2;1
14381909;75;26;52;12
14426233;38;23;21;8
14431908;34;3;2;1
14435302;13;3;2;1
14439062;18;3;2;1
14453072;24;8;2;5
14455719;30;7;2;9
14475993;83;3;2;1
14477321;11;3;2;1
14479443;56;54;3;21
14483213;78;60;4;4
14485326;88;40;73;7
14489711;118;3;2;1
14492346;74;23;73;14
14514350;62;3;2;2
14516740;88;3;2;1
14534231;101;46;2;3
14552007;27;12;5;6
14557924;55;12;20;5
14560538;12;3;2;1
14562095;65;51;13;1
14569923;123;47;19;4
14601191;12;3;2;4
14634129;129;7;6;1
14655454;13;3;2;1
14659767;170;3;2;1
14683913;131;27;2;2
14684225;33;3;2;5
14706481;55;5;2;1
14712171;101;12;7;7
14718683;34;62;28;1
14724017;61;13;84;24
14731918;18;46;2;3
14732713;54;3;2;5
14736156;47;19;3;23
14738616;11;3;2;2
14743268;15;8;2;1
14770197;33;3;2;1
14772706;108;10;2;1
14772768;32;59;75;3
14773691;10;3;2;3
14781176;25;3;2;1
14811133;11;6;2;1
14815656;67;21;2;1
14825067;176;61;5;3
14828774;20;34;2;1
14831081;37;43;22;11
14855778;157;51;91;12
14857393;169;32;71;2
14858567;54;28;2;12
14860658;96;36;37;1
14861574;37;4;3;1
14891862;86;3;2;2
14894323;55;18;5;3
14898491;100;38;4;15
14908623;13;19;2;1
14914554;56;3;19;1
14916894;43;63;3;6
14919217;20;3;2;1
14923882;64;3;24;1
14964164;11;4;2;3
14966227;94;3;2;11
14978562;100;5;3;8
14990667;87;4;2;5
14992698;11;6;2;1
14995637;82;13;13;9
14997900;39;26;46;3
14998159;63;13;89;1
15019451;84;3;2;1
15024920;35;10;7;3
15033499;46;43;13;4
15040233;39;20;23;5
15045966;82;21;72;50
15057238;11;6;2;1
15063506;42;72;5;8
15064307;110;35;16;12
15067953;143;69;18;14
15080491;43;117;34;6
15080866;237;3;2;6
15084095;13;3;2;3
15087418;113;21;2;13
15097167;134;15;59;1
15104548;54;42;2;9
15113422;75;120;7;3
15114426;826;3;2;3
15115344;23;3;2;4
15119012;146;17;38;1
15140274;111;14;31;1
15161101;199;3;2;6
15163548;120;16;26;4
15167046;28;9;5;11
15182155;44;3;2;1
15197047;57;18;34;3
15199621;99;24;38;1
15200349;33;109;19;9
15201655;37;8;3;13
15211812;45;3;7;8
15213651;69;7;17;1
15220196;11;3;2;1
15227916;31;18;10;7
15243853;75;3;2;1
15244838;14;18;2;1
15255414;79;16;2;1
15261701;110;3;2;3
15284922;24;31;2;1
15296683;11;3;2;1
15314073;37;27;5;6
15350174;179;33;2;1
15360200;13;7;2;1
15360323;10;3;2;7
15363044;34;12;2;1
15367589;60;14;4;13
15377617;109;29;2;1
15386223;55;65;2;17
15401385;47;6;11;4
15414655;114;19;2;1
15419957;61;53;8;13
15424538;43;31;17;3
15425172;79;44;10;2
15425218;27;26;10;8
15439515;66;47;7;3
15445064;129;37;49;63
15486889;33;3;2;1
15488853;90;45;2;26
15490084;29;45;8;1
15493863;37;3;2;1
15506185;34;23;154;1
15510339;17;6;2;2
15517761;45;3;2;1
15535989;44;9;8;1
15555918;23;15;2;1
15566394;22;29;2;1
15574357;181;41;2;5
15591235;125;23;4;7
15595387;18;3;2;1
15598193;162;3;2;2
15600480;73;29;2;5
15603029;11;3;2;1
15606105;90;4;2;3
15650588;164;33;23;1
15653308;64;3;2;7
15694447;285;54;6;15
15699761;114;43;45;1
15702466;72;28;8;10
15702636;32;36;4;9
15703981;68;32;2;6
15725405;71;29;17;5
15730739;60;16;2;9
15732066;31;4;2;1
15735073;90;3;2;1
15753016;74;3;2;1
15763892;189;42;2;18
15783659;37;3;2;3
15794119;99;12;47;3
15796520;25;3;2;1
15799921;77;3;2;13
15799953;11;3;2;1
15802249;57;15;2;1
15814048;11;3;2;1
15814063;87;3;2;1
15846971;100;20;16;1
15862510;11;4;2;1
15862559;13;11;2;1
15862997;23;3;2;1
15867425;12;3;2;1
15881081;16;3;2;1
15889396;91;35;32;8
15895157;18;5;3;1
15898250;20;31;2;8
15899033;10;30;6;1
15899071;63;3;28;1
15913027;27;5;2;1
15914130;11;3;2;1
15920863;28;58;23;1
15953420;109;20;2;2
15966773;279;3;2;2
15982891;97;19;2;1
16015265;105;3;2;1
16053224;42;15;2;2
16057292;101;53;31;9
16068772;46;27;27;16
16088813;73;27;2;17
16123251;14;7;2;1
16134539;141;15;13;1
16145628;118;6;25;15
16153691;200;26;4;13
16177875;169;3;2;1
16179250;91;15;45;25
16190103;14;3;2;1
16190705;29;14;11;1
16194844;32;41;3;2
16197203;16;3;2;1
16202711;22;3;2;1
16212066;147;9;3;2
16213973;93;30;144;13
16215468;43;101;2;8
16216345;24;31;2;1
16223110;10;8;2;1
16226572;56;12;15;1
16237312;13;18;2;1
16240383;79;27;12;14
16246225;75;3;2;1
16247070;66;36;6;13
16249212;29;3;2;1
16270143;213;28;7;5
16283097;55;14;17;1
16293490;142;33;207;250
16338067;14;3;2;1
16351372;19;3;2;1
16360236;107;3;3;1
16366281;69;3;2;1
16367995;53;12;4;1
16374609;101;3;2;6
16394907;10;8;2;1
16396647;11;3;2;1
16399072;51;9;21;1
16399456;75;67;2;1
16408734;10;7;2;1
16410132;23;53;40;1
16415009;18;3;2;2
16422075;42;3;16;1
16425361;29;8;2;32
16429087;80;13;2;1
16432416;171;17;2;14
16434910;23;43;2;6
16440025;66;16;2;1
16446816;38;5;68;7
16451637;102;26;33;7
16451903;79;44;2;22
16454575;16;28;14;6
16469332;59;12;5;29
16481280;101;3;2;1
16483113;58;8;2;2
16494580;169;30;56;8
16495444;160;46;4;36
16496744;59;13;87;8
16498317;27;50;2;1
16501757;57;10;20;1
16516470;27;4;5;1
16520983;91;33;26;2
16523498;23;38;6;4
16532492;58;6;2;3
16538505;83;3;7;1
16543030;48;12;2;1
16554301;61;3;2;1
16557621;38;3;2;3
16567284;58;71;2;17
16567434;11;39;2;1
16579739;103;48;2;63
16579800;53;3;2;1
16589779;200;43;28;10
16593533;45;3;2;1
16596552;66;4;2;8
16600180;103;3;2;9
16603464;136;16;11;6
16604739;33;32;6;2
16607716;16;3;2;1
16620745;38;62;2;13
16626143;40;4;2;2
16645541;68;13;29;7
16650075;55;22;16;12
16658812;12;3;2;1
16660257;59;3;2;2
16669242;22;28;2;3
16670003;72;44;8;6
16671657;51;3;2;1
16675699;106;29;25;10
16685307;77;41;59;7
16690916;27;43;3;1
16693485;16;8;2;2
16706277;10;79;10;4
16706443;12;3;2;1
16709618;152;12;3;1
16710265;13;3;2;1
16715670;64;62;18;2
16730729;16;9;2;1
16743849;117;3;2;1
16747635;44;6;4;15
16752068;10;6;2;1
16755578;143;16;74;13
16758429;53;5;90;13
16765476;111;19;2;2
16769622;11;3;2;1
16774826;189;41;3;1
16775138;107;9;2;2
16780135;97;42;22;29
16786851;46;24;54;13
16794561;95;69;32;5
16796923;43;25;2;8
16798758;56;5;2;1
16803581;18;4;2;1
16820508;78;3;2;1
16826520;126;16;6;28
16828226;24;75;12;1
16829052;29;46;7;1
16829252;23;8;11;6
16834564;45;11;55;5
16836818;10;7;2;3
16843988;18;3;2;1
16845288;264;3;2;1
16859231;33;11;2;1
16883634;143;12;4;5
16893481;159;5;2;1
16895765;129;3;2;2
16906990;18;25;2;1
16907263;63;19;2;1
16918304;19;7;2;1
16926427;81;38;40;28
16928873;12;3;2;1
16932683;75;3;2;2
16937902;65;3;2;3
16945945;203;13;35;2
16950107;17;14;2;7
16950394;11;3;2;1
16979544;75;26;36;33
16986872;125;25;6;4
16991308;219;3;2;21
17003454;110;7;6;1
17004611;29;41;12;8
17009838;88;3;2;46
17011333;68;34;62;5
17015246;75;9;60;1
17038594;13;3;2;1
17047512;35;3;2;3
17047743;81;16;2;5
17048547;72;33;21;7
17056613;106;3;2;6
17058886;74;39;8;3
17059472;131;38;42;1
17066592;75;8;13;11
17067561;38;3;2;1
17083848;14;4;2;1
17096546;66;10;53;1
17102070;10;4;2;1
17102467;15;15;2;1
17103702;75;17;19;1
17106106;82;6;3;61
17112405;21;30;2;2
17121521;54;5;2;5
17154504;18;12;2;1
17164762;39;60;2;9
17165268;19;3;2;1
17190978;78;22;85;5
17192131;75;43;18;16
17195924;33;19;37;8
17204339;46;44;22;1
17213658;153;28;7;2
17218469;12;3;2;1
17232913;47;75;19;1
17245132;105;37;4;30
17249537;55;70;2;5
17251348;39;57;30;3
17253930;47;21;3;11
17258405;125;50;43;40
17260115;110;5;2;1
17278275;54;79;28;16
17290039;13;24;2;1
17290979;27;82;77;1
17296914;137;3;2;10
17297496;124;3;2;7
17304950;174;17;2;9
17305278;205;3;2;3
17314919;10;8;2;3
17325189;111;16;2;6
17338636;66;12;2;3
17339059;103;3;2;6
17340418;99;34;18;15
17346983;51;3;2;1
17364156;35;3;2;1
17368575;56;3;2;1
17382204;51;16;40;14
17384564;113;48;54;24
17388751;10;3;2;2
17396531;20;39;2;6
17417226;32;25;18;60
17419944;102;3;2;11
17430328;13;3;2;1
17432437;19;10;2;1
17454072;54;52;2;1
17469019;82;23;22;6
17472751;75;3;48;5
17480550;27;19;3;7
17481360;48;9;82;1
17488975;13;17;2;1
17495807;72;3;2;36
17499340;75;11;16;5
17517488;17;3;11;1
17540703;23;3;2;1
17571341;13;3;2;1
17584654;129;8;2;6
17593538;35;12;2;1
17601926;40;56;2;1
17606579;103;21;14;8
17613101;12;3;2;1
17619053;17;3;2;1
17621414;51;22;9;3
17623949;53;3;2;2
17632723;199;3;2;1
17634097;13;8;4;1
17651489;86;3;2;1
17695696;97;35;35;4
17695732;81;3;2;1
17696942;70;48;93;6
17710157;22;3;2;1
17716704;54;41;32;10
17730303;2741;3;2;1
17735654;17;3;2;1
17735835;61;68;37;16
17739919;12;3;2;1
17746109;45;42;19;10
17750326;72;3;2;1
17757097;140;33;58;2
17776712;36;67;2;8
17785928;30;3;2;1
17790446;10;4;2;1
17801536;57;24;2;5
17809334;54;36;12;2
17811415;98;16;2;2
17818613;25;67;15;1
17822566;33;3;2;1
17823187;20;48;3;1
17832007;42;31;27;1
17871696;109;38;26;2
17873174;56;3;2;1
17874596;42;21;69;7
17877156;11;3;2;1
17883305;41;13;4;1
17892092;33;26;44;4
17897071;54;7;2;1
17914375;50;12;5;3
17918757;53;3;2;2
17930469;26;6;3;1
17933602;93;18;2;1
17946143;151;31;2;1
17952925;60;28;42;16
17973982;100;24;2;1
17978482;77;3;2;2
17987939;374;3;2;2
17989203;194;19;9;5
18015046;21;10;2;5
18032791;74;46;19;6
18035010;18;12;2;1
18048614;15;3;2;1
18062113;19;9;2;1
18078245;11;9;4;2
18085514;96;66;3;8
18088594;37;22;6;18
18106170;85;51;32;12
18114962;35;10;9;13
18123742;53;59;59;2
18140618;68;26;15;1
18143430;75;8;2;1
18152010;17;14;9;1
18175074;190;32;3;4
18195320;24;3;2;1
18205759;95;3;2;1
18211701;277;24;4;14
18242453;12;3;2;2
18243641;59;17;2;6
18259371;55;14;16;1
18265037;98;5;2;3
18266859;11;3;2;1
18268228;24;3;2;1
18281982;144;3;2;12
18297289;30;44;13;19
18300091;161;22;2;9
18308362;51;14;2;11
18312840;100;13;4;3
18313748;14;3;2;1
18318768;156;3;2;1
18318985;20;3;2;1
18332781;68;30;2;7
18341324;67;24;2;11
18344563;43;3;2;2
18347233;98;3;2;7
18348342;27;3;2;1
18348483;152;24;61;1
18351402;59;11;6;1
18354698;84;24;3;29
18356417;13;3;2;6
18363760;53;15;2;18
18364034;44;3;2;1
18386451;44;27;22;21
18389401;105;3;2;1
18396806;112;63;66;328
18399381;15;36;17;1
18400252;42;16;11;17
18403652;37;25;2;7
18423210;86;23;2;3
18436202;18;8;2;1
18441146;79;3;2;1
18460062;58;3;2;1
18472324;12;7;2;1
18473802;127;24;12;17
18485518;53;4;2;1
18487984;15;11;6;1
18491908;37;30;2;5
18498978;40;6;2;2
18501924;15;7;2;4
18517579;339;9;40;5
18529989;55;71;28;19
18536662;25;19;3;2
18554196;171;34;4;1
18555490;93;50;6;7
18562561;46;21;2;27
18568350;11;6;2;1
18573323;27;4;2;1
18577890;388;3;2;6
18578970;103;26;2;34
18582473;46;3;2;12
18586805;75;33;27;3
18589241;43;16;2;2
18591919;11;3;2;1
18596867;23;45;49;1
18605460;16;3;2;1
18616160;325;3;2;1
18633203;13;3;2;1
18670858;20;10;2;17
18674496;11;3;2;1
18675338;26;8;4;30
18678026;59;13;28;1
18687586;173;14;2;1
18689252;19;3;2;2
18702919;10;3;2;5
18734758;41;3;2;5
18735263;199;3;3;27
18743622;102;8;11;10
18744372;86;14;39;9
18750225;53;3;2;2
18768631;22;3;2;1
18799268;162;3;10;21
18808817;11;3;2;1
18812965;10;5;2;1
18818715;74;8;17;19
18841872;124;3;2;2
18853539;124;3;2;6
18853676;98;9;2;6
18865163;103;8;36;1
18879486;94;59;87;18
18881957;58;7;2;1
18923132;108;35;3;11
18954999;54;3;2;1
18960680;12;3;2;1
18966696;38;11;19;1
18977029;84;18;33;7
18994620;58;21;10;11
19002551;28;3;2;1
19006275;100;34;5;17
19047546;11;3;2;1
19050035;17;3;2;1
19056359;84;25;20;15
19057536;87;34;55;8
19068261;53;42;28;1
19090346;60;12;2;5
19105501;34;25;2;3
19116046;30;3;2;1
19117632;10;11;2;2
19130393;10;3;2;7
19149299;16;17;2;1
19190310;163;3;2;7
19215988;190;11;2;42
19221251;17;7;2;4
19229994;71;20;26;5
19274655;82;3;13;1
19283900;61;3;2;11
19312449;65;13;2;11
19318258;44;10;81;16
19328782;11;3;2;1
19332019;49;3;50;1
19350261;11;5;2;1
19354283;49;35;2;8
19360916;22;29;31;7
19363753;46;49;2;8
19372637;33;13;2;1
19378684;22;15;2;1
19380383;117;8;12;1
19385452;54;17;19;18
19385973;61;31;36;26
19392423;84;16;2;1
19400527;62;24;2;2
19404087;286;25;68;4
19404231;19;11;2;1
19424304;167;3;2;12
19427856;100;49;48;76
19433398;24;4;2;1
19447177;25;27;7;26
19472403;215;9;18;1
19486096;11;3;2;1
19494201;10;11;2;1
19501849;66;3;2;4
19505227;15;19;12;1
19517563;11;3;2;1
19539281;69;3;2;1
19552707;109;10;31;21
19556986;70;15;35;31
19560920;40;66;62;6
19569953;15;6;2;7
19592219;122;3;2;3
19597333;100;13;2;1
19601021;86;3;2;11
19603190;31;13;2;1
19612525;51;14;3;17
19613909;76;13;2;1
19635346;56;7;2;6
19637753;184;12;2;31
19640425;56;38;35;7
19648870;43;3;2;6
19648910;96;45;2;31
19652334;11;3;2;1
19655917;16;3;2;1
19666259;28;3;2;4
19667470;20;9;2;1
19689449;29;44;4;3
19701493;16;5;2;6
19702469;38;3;2;1
19708039;72;16;35;13
19728434;102;13;105;3
19745403;11;3;2;2
19756018;74;3;5;5
19760104;151;74;2;1
19769591;24;3;2;3
19774145;50;20;2;6
19786174;70;3;2;5
19799431;66;12;2;5
19805039;197;4;26;34
19809279;66;3;4;1
19817775;12;3;2;8
19837963;97;3;2;4
19845126;50;7;2;1
19884056;10;3;2;2
19887389;13;5;2;1
19891292;100;16;43;2
19901805;42;21;2;1
19904639;158;42;20;32
19911452;12;3;2;1
19915048;52;21;18;17
19927438;18;5;2;1
19935076;13;3;2;1
19936522;25;20;6;1
19943049;31;26;2;1
19948010;55;34;71;23
19954072;68;74;24;38
19963130;14;9;2;1
19966402;56;24;2;2
19969946;17;20;2;1
19976798;104;3;2;1
19993484;166;44;8;2
19997920;196;86;30;9
20003256;11;3;2;2
20005800;22;36;41;4
20010749;29;15;25;27
20013767;10;3;2;2
20032691;133;64;2;4
20035433;119;38;3;5
20035905;14;21;2;1
20042697;89;21;2;1
20050112;24;33;2;9
20055344;60;3;2;1
20055985;58;67;70;1
20087567;134;36;49;1
20091440;101;11;2;31
20108503;82;19;21;21
20110486;47;52;3;7
20114239;50;3;2;3
20129456;58;46;43;1
20140553;53;21;41;25
20141594;59;10;7;9
20155135;72;15;55;2
20157582;10;11;2;2
20177227;30;3;2;4
20177796;80;3;2;7
20195272;98;57;28;24
20208641;95;22;4;2
20221824;44;48;3;26
20231485;64;72;23;24
20235836;44;30;4;2
20256116;16;6;2;1
20256959;62;3;2;1
20260133;83;3;2;4
20263160;39;16;19;3
20266757;25;3;2;1
20275955;15;60;2;1
20295674;36;23;28;1
20309472;35;12;2;19
20311852;11;3;2;1
20312660;103;28;48;5
20317133;32;3;2;1
20317134;20;3;4;1
20332433;12;4;5;1
20339067;40;26;4;1
20366777;79;18;56;63
20395078;14;3;2;1
20400792;14;29;8;1
20411768;13;3;2;5
20415668;24;44;15;1
20422024;130;23;41;6
20424914;30;51;4;4
20438133;32;3;2;1
20458059;171;20;51;6
20458334;46;3;2;1
20475338;46;3;2;1
20479921;114;9;70;5
20485681;135;40;24;1
20488525;153;3;2;11
20490790;24;3;2;1
20492036;50;17;15;6
20501631;77;3;2;5
20503771;10;20;2;1
20505105;54;16;7;13
20511383;14;3;2;1
20513311;183;9;8;1
20528259;159;17;51;2
20541293;10;8;2;1
20548833;13;3;2;1
20573033;24;33;24;2
20582776;44;29;68;3
20584391;74;7;27;7
20594313;20;38;44;1
20595841;16;24;5;7
20609139;131;3;2;2
20613988;91;3;3;8
20624588;135;3;2;1
20644865;45;35;2;1
20647534;31;28;12;2
20660313;14;13;2;1
20684798;41;18;2;1
20706594;13;3;2;1
20725572;39;33;2;2
20729803;134;7;2;3
20730013;95;3;2;1
20735126;54;6;6;4
20740653;64;32;2;22
20742021;23;3;2;1
20752089;89;16;28;9
20756812;13;3;2;1
20762770;95;45;14;7
20811092;48;4;2;36
20811523;12;3;2;1
20821121;104;145;52;49
20832980;64;5;2;1
20835436;29;5;2;4
20837908;298;18;16;14
20841894;32;25;8;2
20849380;300;3;2;9
20853169;62;55;2;12
20870384;14;15;2;1
20877995;207;3;2;1
20894198;10;4;2;1
20905635;169;38;70;4
20920807;13;5;2;1
20921747;42;11;2;1
20927089;112;7;10;11
20931308;41;3;2;1
20938213;82;5;2;1
20959700;42;41;2;1
20967450;48;19;3;1
20972884;18;4;2;1
20988035;23;3;2;1
21000360;154;22;32;16
21011731;87;3;2;1
21027611;12;65;5;1
21037793;131;30;27;39
21037854;156;31;97;17
21043752;40;3;2;1
21052360;16;12;2;5
21054168;144;7;2;10
21065708;20;18;8;1
21099284;12;3;2;1
21114025;42;50;3;26
21129492;91;17;29;14
